Channel,sessionId,lineText,lineBy,lineNum,L2,L3,issueLine
Argos,INT-va1appin07-1438799736834-98548,Can i request specific delivery dates for this?,2,1,,Shipping Inquiry,
Argos,INT-va1appin06-1438799985516-98575,what does exp.del mean and what is the difference between the zr8 at 369.98 and 349.98,2,1,,Product Comparison,
Argos,INT-va1appin09-1438800187055-98600,"Hi, I cannot press the button ""continue with collection""",2,1,,Product Inventory,
Argos,INT-va1appin08-1438800279417-98610,will you be stocking cube double matress?,2,1,,Product Inventory,
Argos,INT-va1appin06-1438800285439-98610,Hello - where do i add the FURN20 discount code?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1438800485914-98627,I'm looking to reserve a bed and mattress for collection as it's not in stock for delivery - once reserved how long do I have to collect it?,2,1,,Order_Assistance,
Argos,INT-va1appin08-1438800507298-98638,would like to buy but say no delivery in my post code,2,1,,Product Inventory,
Argos,INT-va1appin10-1438800528491-98633,"hi, yes please can you tell me if its the blue or pink tent out of stock ?",2,1,,Product Inventory,
Argos,INT-va1appin10-1438800669257-98651,Yes do I get &pound;10.00 voucher spending over &pound;100,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin07-1438800713372-98664,can you tell me when the vax u88 (red and black) on offer &pound;89.99 is going to be in stock again,2,1,,Product Inventory,
Argos,INT-va1appin05-1438800718081-98668,No I am also looking at Vax C85-EW-BE Bagless Cylinder Vacuum Cleaner,2,1,,Manufacturer Information,
Argos,INT-va1appin05-1438800994568-98703,Main concern was finding something the right size as they have been struggling to find a fridge by itself that is tall!,2,1,,Size-Shape,
Argos,INT-va1appin06-1438801164219-98717,hi i had one of the bailey leather corner sofas and i had recently contacted the insurance as it broke and got a argos card to the value. I am wondering do i have to spend this on a new sofa from argos as i would rather go elsewhere for a sofa and use the money on the argos card on something else.,2,1,,Payment Issues,
Argos,INT-va1appin07-1438801259532-98730,"Hi, I want to know if the OHIO high sleeper bed takes a full size single mattress and is suitable for a teenager?",2,1,,Size-Shape,
Argos,INT-va1appin08-1438801373867-98742,I am looking for a chest freezer in colour,2,1,,Color,
Argos,INT-va1appin08-1438801467027-98752,"Hi there, yes, do you know when the bed may be back in stock again?",2,1,,Product Inventory,
Argos,INT-va1appin10-1438801514198-98747,i would like a microwave,2,1,,Product Inventory,
Argos,INT-va1appin10-1438801648531-98764,Can I pick these up from my local store?,2,1,,Product Inventory,
Argos,INT-va1appin10-1438801663827-98766,what is the offer available on this product?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin08-1438801677802-98777,"Hi there, I bought a World's Apart junior Inflatable Camping Readybed today, but when I got it home, the inside 'sleeping bag' part was very shiny and made of polyester and felt like it would be rather hot for my daughter. As such, I am looking for one that has a cotton interior instead. Do you know of any?",2,1,,Material,
Argos,INT-va1appin06-1438801683597-98774,but need to know what is the earliest I can have this delivered,2,1,,Shipping Inquiry,
Argos,INT-va1appin08-1438801721919-98781,how is this bed?,2,1,,Product Inventory,
Argos,INT-va1appin09-1438801741007-98784,"hi, is the rattan effect 4 seater patio set sold out everywhere",2,1,,Product Inventory,
Argos,INT-va1appin08-1438801793239-98792,HAVE BEEN LOOKING AT WASHING MACHINE AND TUMBLE DRYER WONDERED IF THEY COULD BE DELIVERED TOGETHER OR I CAN COLLECT THEM BOTH FROM INSTORE,2,1,,Product Inventory,
Argos,INT-va1appin08-1438801824901-98796,I would like to know the measurements for this bed please,2,1,,Size-Shape,
Argos,INT-va1appin08-1438802297536-98849,why is it 36 day delivery,2,1,,Product Inventory,
Argos,INT-va1appin07-1438802441458-98864,"Hi. Just wondering if I order now, when it would be delivered...bbq planned for 3pm on Saturday! How easy is it to put together? And can table fold for storage? Thanks",2,1,,Shipping Inquiry,
Argos,INT-va1appin08-1438802517773-98872,yes I have attempted to order Silentnight Hunsbury Single Mattress today but when I attempt to confirm delivery Times I cannot complete the screen it just freezes HELP.,2,1,,Shipping Inquiry,
Argos,INT-va1appin07-1438802734267-98898,i want to pay for this item with my argos card. can you take care of this for me,2,1,,Order_Assistance,
Argos,INT-va1appin08-1438802748902-98901,My partner and I are going to purchase a nursery furniture set from yourselves. We have noticed that there is a charge on the delivery. Is that correct?,2,1,,Shipping Inquiry,
Argos,INT-va1appin06-1438802777344-98902,HI I'm thinking about buying a double divan bed but it says delivery in 30 days,2,1,,Shipping Inquiry,
Argos,INT-va1appin06-1438802936641-98919,"hi,looking for living room rugs do u do anything bigger than 120x180?",2,1,,Size-Shape,
Argos,INT-va1appin05-1438802939402-98923,yes was also looking at the idv75 and wondered what the difference was as each time I try to open the page it comes up with a broken link,2,1,,Product Inventory,
Argos,INT-va1appin09-1438803050685-98934,just wondering is it still available,2,1,,Product Inventory,
Argos,INT-va1appin09-1438803137066-98944,I am interested in purchasing the sofa but my nectar card is not working can I purchase the sofas and claim nectar points back at a later date,2,1,,Payment Issues,
Argos,INT-va1appin09-1438803181679-98950,can I ask when this offer finishes,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin08-1438803320420-98966,Looking for wardrobe 70cm wide but with more than one shelve?,2,1,,Size-Shape,
Argos,INT-va1appin09-1438803344938-98967,debating about the colour,2,1,,Color,
Argos,INT-va1appin06-1438803373185-98970,what is the manufacturers warrantee on the vax air u86 re ultra lite,2,1,,Manufacturer Information,
Argos,INT-va1appin06-1438803413773-98974,yes mate just wondered if you could find out how many boxes it comes in and how big are they,2,1,,Size-Shape,
Argos,INT-va1appin10-1438803614279-98990,614/3813 and 614/3796 in stock again,2,1,,Product Inventory,
Argos,INT-va1appin06-1438803736847-99013,looking at the wardrobes are they assembled?,2,1,,Size-Shape,
Argos,INT-va1appin10-1438803739985-99007,"I m trying to order a bed,when I gave postcode it said it could be delivered within 5 days,but now it seems 9 September is the earliest date.Even when I reluctantly agreed to this nothing is happening when I click on box",2,1,,Checkout Issue,
Argos,INT-va1appin10-1438803924491-99028,can this be forward ordered as it is out of stock at my possible post codes. preferred is de23 1nr,2,1,,Product Inventory,
Argos,INT-va1appin07-1438803928241-99037,recently purchased a sportspower trampoline need a accessory kit none available in england any ideas,2,1,,Product Inventory,
Argos,INT-va1appin09-1438804043644-99049,"hi, I'm questioning if id like this product or not, one of you competitors is offering a similar product and a better breakdown cover all at a lower price",2,1,,Price Match,
Argos,INT-va1appin05-1438804160532-99066,am after a belling b160fp,2,1,,Shipping Inquiry,
Argos,INT-va1appin09-1438804447517-99096,Hi I'm struggling to purchase a treadmill on the 12 month pay later deal,2,1,,Order_Assistance,
Argos,INT-va1appin10-1438804514805-99099,"hi, i,m considering purchasing the knightsbridge small sideboard a- &pound;149.99 and the knightsbridge small bookcase for &pound;99.99.I see there is a 20% furn20 code on spends over &pound;150.How do i apply this code ? at what stage of the process please ?",2,1,,Rewards,
Argos,INT-va1appin08-1438804566186-99113,Hi Can these 2 items that are for home delivery be delivered to the isle of wight store,2,1,,Shipping Inquiry,
Argos,INT-va1appin07-1438804632137-99118,"I would like to buy it, please",2,1,,Product Inventory,
Argos,INT-va1appin08-1438804749224-99134,in process of buying 246/6436 when can I expect delivery. just in process of completing order with my store card.,2,1,,Product Inventory,
Argos,INT-va1appin08-1438804773075-99136,want to buy table and chair set but concerned that the chairs will not be of good quality after reading reviews on the style I have viewed previously,2,1,,Material,
Argos,INT-va1appin10-1438804816084-99133,"that was magic! If i was to buy the recycling service to get rid of my old fridge, do I still need it to defrost for 24hrs",2,1,,Size-Shape,
Argos,INT-va1appin10-1438804911308-99143,interesred in this washing machine.do your delivery guys instal the washer ?,2,1,,Product Inventory,
Argos,INT-va1appin07-1438804919817-99152,Can I buy a bed and pay monthly for,2,1,,Payment Issues,
Argos,INT-va1appin09-1438804974406-99157,is this your only e bike,2,1,,Product Inventory,
Argos,INT-va1appin08-1438805128341-99177,Hello can you tell me when this item is available,2,1,,Product Inventory,
Argos,INT-va1appin06-1438805205724-99186,Hi the mattress is &pound;140. Can I get credit for it?,2,1,,Payment Issues,
Argos,INT-va1appin10-1438805253640-99184,would argos reduce the price if i offers cash,2,1,,Payment Issues,
Argos,INT-va1appin05-1438805363719-99208,I am moving house on 28th august and wonder if I order this sofa now can I request that it is not delivered before this date.also can I get a material swab for this thanks,2,1,,Shipping Inquiry,
Argos,INT-va1appin05-1438805400854-99214,How long do you have to pay off your argos card before you start getting charged interest?,2,1,,Payment Issues,
Argos,INT-va1appin05-1438805430224-99219,i want this delivered by 12th august is this possible,2,1,,Shipping Inquiry,
Argos,INT-va1appin09-1438805445156-99217,Yes. If only your website wasn't so shite,2,1,,System Issue,
Argos,INT-va1appin07-1438805915988-99272,Hi yes me and my family going to be moving soon. And going to need to kit the kitchen out. Cooker fridge freezer lot,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin08-1438805918259-99273,hi im looking for a colour match cotton chairbed.,2,1,,Product Inventory,
Argos,INT-va1appin07-1438805996360-99279,i will like to purchase this please,2,1,,Order_Assistance,
Argos,INT-va1appin06-1438806112312-99293,hi i would like to get this item delivered to an address in bristol,2,1,,Product Inventory,
Argos,INT-va1appin08-1438806154519-99300,I am interested in the sealy repose energy latex mattress. I notice it has been on sale at &pound;337.,2,1,,Price _Enquiry,
Argos,INT-va1appin06-1438806176877-99301,"Was just asking if I can select a delivery time, as I'm very busy on the days and even Saturdays",2,1,,Shipping Inquiry,
Argos,INT-va1appin08-1438806253567-99310,is this item available and in stock?,2,1,,Product Inventory,
Argos,INT-va1appin08-1438806259717-99311,I am moving in to a new home on 28 august so the sofa can't be delivered before that date is that ok,2,1,,Shipping Inquiry,
Argos,INT-va1appin07-1438806463361-99331,law mower,2,1,,Product Comparison,
Argos,INT-va1appin08-1438806466609-99333,Hi how long will you hold an item in store,2,1,,Product Inventory,
Argos,INT-va1appin07-1438806476826-99335,I am looking at buying a bike but need it delivered to my work address,2,1,,Shipping Inquiry,
Argos,INT-va1appin05-1438806480763-99335,YES IT WONT LET ME CHOOSE A DELIVERY DATE,2,1,,Checkout Issue,
Argos,INT-va1appin10-1438806655240-99345,yes can you tell me if the measurements given are the external measurements of these bunk beds as we have 90x190 single mattress's would they fit thanks,2,1,,Product Inventory,
Argos,INT-va1appin06-1438806766585-99365,"I have just requested password to reset but have put in wrong email address , it should be mariestephen@hotmail.co.uk",2,1,,Order_Assistance,
Argos,INT-va1appin06-1438806852275-99375,The tv unit says 17day delivery. And the coffee table only 5 days delivery can they be both delivered within 10 days.,2,1,,Product Inventory,
Argos,INT-va1appin10-1438806869047-99370,Hi I'm looking at ovens and bobs are there guarantees with them?,2,1,,Manufacturer Information,
Argos,INT-va1appin05-1438806907844-99385,am just making an enquiry regarding thid Paulo Large and Regular Leather Recliner Sofas - Black. 228/2833 ?,2,1,,Payment Issues,
Argos,INT-va1appin09-1438806974126-99391,how long it will take for thedivery,2,1,,Shipping Inquiry,
Argos,INT-va1appin06-1438807089795-99403,Hi - I am looking at buying the Stratford 3 Piece 2 Door Wardrobe Package - White. and wanted to know if I can specify a delivery date greater than the 16 days it states for delivery?,2,1,,Shipping Inquiry,
Argos,INT-va1appin06-1438807227369-99417,"Hi Tony. I was chatting with Aaron but think we got disconnected. Random question - if I put a 29cm deep mattress on this bed, how much of the foot board will be showing?",2,1,,Size-Shape,
Argos,INT-va1appin06-1438807640799-99459,Hi. I am looking at Reebok ZR8 treadmills &amp; you have 2 different specs listed. Can you advise if the 3359019 is an older model than the 4448998?,2,1,,Product Comparison,
