XTest,sessionId,y__true,y_pred,y_prob_max
im looking at the sealy posturepedic dunsley cuson firm queen mattress set and wanted to know if there is a deilivery price,INT-sv1appin10-1447580936219-48538,Shipping Inquiry,Product Details,0.11904159726
the nordic dressing table 1816293 is out of stock for delivery if there an expectant time for when it will be back in stock,INT-va1appin09-1438764054774-95574,Product Inventory,Product Inventory,1.42804866925
good morning i see at checkout i am getting 15 off bc i am spending over 12500 however will i also qualify for the additional 10 off when i used the code decorate for a total of 25 off the items are three barstools also is it free spping thank you,INT-sv1appin05-1445170475349-316,Shipping Inquiry,Promotions/Deals/Discounts,0.864280839139
 please can you tell me if you are doing the vouchers if you make an online order,INT-va1appin05-1439211293775-122119,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.432018128767
 pli was wondering it say if you spend 40 you get 10 offts is not generating in my shopping cartit does show 5 off is there some sort of glitch my total is 4131,INT-va1appin08-1445041417929-40465,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.213689679293
i am trying to make a payment on my kmart layaway i can get on my account but i cannot do anytng under the layaway tab,INT-sv1appin06-1447519866286-43459,Layaway Query,Layaway Query,1.10832005258
i was wondering if sp to store option only available for items that are sold instore in store ok thanks,INT-sv1appin09-1441129596308-8403,Store_Pickup_Queries,Store_Pickup_Queries,0.380077125495
i keep getting the prompt to re confirm my credit card securilty code and ive done it 3x and it still keeps asking for it in the cart about to complete order but it wont let me continue,INT-va1appin10-1445103995132-23154,Order_Issue,Order_Issue,0.548485779512
im interested in a ring and i wanted to put it on layaway but i wanted the 12 weeks plan do have to go to the store to do that,INT-sv1appin10-1447617665621-51393,Layaway Query,Layaway Query,0.126214689677
visitor 29328  shea i am looking at the wintv hvr 950q tuner to use on my computer but am not sure if my computer will support ts device i want to use my pc as a tv in my motor home,INT-node0-1402796044982-29328,Product Details,Product Details,0.284967446622
" there ""i just got a target card but its already to its limit if i wanted to purchase furniture and pay for it out of another card am i still eligible for 5 discount as a card holder""",INT-va1appin09-1445016972769-15784,Payment Issues,Payment Issues,0.671367902466
i have picked one that is free delivery and recycle but when i put it in my basket it charges for the delivery,INT-va1appin07-1437983216818-76325,Order_Assistance,Shipping Inquiry,0.540635068522
can items purchased online be returned to any store,INT-sv1appin07-1447648325441-54741,Return Policy,Return Policy,0.526569501567
 im have trouble with check out it keeps asking me to comfirm my sec code when i know im putting in the correct infromation,INT-va1appin09-1445017998026-15942,Order_Issue,Order_Issue,0.611819438175
can i reserve ts item and collect it on the 23rd of august,INT-va1appin07-1438784625761-96847,Payment Issues,Shipping Inquiry,0.476255305929
looking at kitchen ranges do you have one that has an electric outlet to plug in other appliances into,INT-sv1appin09-1447641481276-54107,Product Details,Product Details,0.310361195721
can i reserve today and collect tomorrow,INT-sv1appin07-1438345308347-101862,Order_Assistance,Order_Assistance,0.799432670705
i had a quick question i found these movies cheaper on amazon and walmartcom do you guys to price matcng alright thanks,INT-sv1appin05-1441472249742-35709,Price Match,Price Match,1.27137053427
yes its was on a half price offer a few weeks ago do you know when the next time it will be on half price offer please,INT-va1appin07-1439137324325-118081,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.12277264557
" scott i am trying to complete an order but it keeps saying ""oops an exception occurred ive never had a problem before maybe i will just go into the store tomorrow thanks",INT-va1appin05-1445145136940-48002,Store_Pickup_Queries,Order_Issue,0.62712959718
visitor 4819 has ts model been discontinued and will it handle a moderately damo basement of 500 square feet,INT-node0-1401809994684-4819,Product Details,Product Inventory,0.732384691493
ive been trying to make a layaway payment on line been getting error message for past 5 days whats the problem,INT-sv1appin09-1447632064080-53040,Layaway Query,Layaway Query,0.932910680057
why are my points rewards not showing up so i can use the for a coffee maker,INT-sv1appin09-1447643775831-54332,Rewards,Rewards,3.00219078714
after a solid wood and oak vaneer,INT-sv1appin05-1438102260451-84509,Material,Material,0.203537860484
ts sofa are t cuming in sale,INT-sv1appin09-1438180123092-90770,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.185822789375
can you tell me how to redeem the 10 surprise points,INT-sv1appin09-1447625437744-52255,Rewards,Rewards,1.73043410766
" im trying to cancel my subscription can you help great xxxxxxx np ""i got an email saying that the subscription was created can i forward you that email"" ""i cant seem to log in either i tried resetting my password but the email never came the last time i placed the order i also had to get help from chat to place the order""",INT-sv1appin07-1441400378203-31583,Account_Enquiry,Account_Enquiry,0.24913944692
can you tell me how ts offer works spend 50 get a 10 gift card with munchkin registry purchase offer valid when purchased through a registry only through xxxxxx2015 is it 50 on munchkin products or off someones registry,INT-va1appin08-1444959126932-31812,Giftcard_Issues,Promotions/Deals/Discounts,0.262479960389
 if i have items in my cart without first clicking on layawayhow do i select layaway from that point,INT-sv1appin05-1447619437619-51590,Layaway Query,Layaway Query,0.355409521329
 the last order i placed was supposed to earn around 20 in pointsbut i got only 10 can you look into the matter i have a screenshot of the order review page that shows points to be earned,INT-sv1appin07-1447559256886-47666,Rewards,Rewards,0.816994328471
can i reserve or pay now to collect in a few days time or at the weekend,INT-sv1appin08-1438605555355-113743,Order_Assistance,Order_Assistance,0.785303681703
 im robert and i back from earllier chat with richardaround noon timeorder 959106586 has been placed i was charged a spping and shoundnt have been on the order above,INT-sv1appin10-1447626596460-52385,Shipping Inquiry,Shipping Inquiry,0.949200047426
 sal im using my target card for ts keurig purchase and im supposed to get either 10 20 or 30 off but i didnt see a promo code to enter in my recent mailer do you have the code thanks keurig elite single cup home brewing system k40,INT-va1appin07-1445011257431-36300,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.555951315378
visitor 4593 please explain the difference between microsoft office and office 365 ,INT-node0-1401806381393-4593,Product Details,Product Details,1.05802217206
i have an item i need to return and i just want to make sure there is no spping charge to return my order  xxxx-xxxx-8108 email is xxxxxxx i guess i am just a little confused it says ups will pick it up but i chatted with someone yesterday and t said i have to drop it off i am not near a drop off facility if i do drop it off do i need any additional labels so the only label i need on there is the little target label i dont need any actual ups labels thank you,INT-sv1appin09-1441205681536-13145,Return Policy,Return Policy,0.544998578691
"i cant complete my order and i know all the info is correct ""when i give my email address it asks for the card security code and then it asks for the email address again""",INT-va1appin08-1445057019431-41626,Order_Issue,Order_Issue,0.405785562057
i found a table and chairs i want and entered a online coupon code for 10 off and free spping on 49 and over and it is still trying to charge me for spping,INT-sv1appin09-1447630921985-52905,Shipping Inquiry,Shipping Inquiry,0.673480712731
yes is there any way i can collect ts from the shepton mallet store,INT-va1appin08-1439216327859-122556,Shipping Inquiry,Product Inventory,0.369287121647
looking for fridge freezer height no taller than 140cm in silver,INT-va1appin08-1439033868362-113867,Size-Shape,Size-Shape,1.01286608737
i didnt see the specifications,INT-sv1appin10-1447543325397-46379,Product Details,Product Details,0.112894256108
 id like to place an order and redeem my shopyourway points,INT-sv1appin10-1447617841618-51410,Rewards,Rewards,1.68641482694
im trying to do an online layaway but i cant figure out how to do it,INT-sv1appin10-1447637818285-53712,Layaway Query,Layaway Query,1.03267651628
yes please its the buy now pay 12 months later deal if i wanted to pay it off before the 12 months in chunks of pound50 or pound100 would i then incur interest,INT-sv1appin07-1438195598131-92276,Payment Issues,Payment Issues,0.380462794946
visitor 4545  jasmine i am going to purchase the go pro camera can i add the protection plan at any time if i dont want to do it today im not sure what plan my husband will want for it and i dont want to ask until after i buy it since its a gift,INT-node0-1401805602528-4545,Product Details,Product Details,0.854413441708
yes i am interested in taking advantage of the 20 off and using the furn20 code on the osaka range   how long are these offers on for,INT-va1appin10-1439213620190-122294,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.614797997895
is there any discount or vouchers that i could use for the wte goods because to be honest i dont have much money and i really need to buy them,INT-sv1appin08-1438269153313-97128,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.291378327267
" i have a question regarding the return of items i purchased with a mobile coupon ""the bottom of the receipt states """"category coupon reduces refund value of qualifying items"""""" ""also it says """"all items just be returned for full refund"""""" so the entire purchase must be returned in order to receive the refund because i wanted to return everytng but one item",INT-sv1appin09-1441164833576-11341,Return Policy,Return Policy,1.6375989078
i want to purchase the cannon 8 piece amara comforter set online for 99 i have 2 coupons wch i would like to use for ts orderhow do i use them,INT-sv1appin10-1447520737637-43570,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.149038544342
 can you tell me how much it would be to get a dining set delivered tomorrow,INT-va1appin06-1438963446294-110250,Shipping Inquiry,Shipping Inquiry,0.169355379793
why is my order not processing that would be great thanks error message says payment unable to process please choose another payment method,INT-va1appin05-1445111531848-45407,Payment Issues,Order_Issue,0.279645483341
